fecha,Id_almacen,operaciones_diarias,eficiencia_diaria,volumen_operado,movimientos_diarios,cantidad_movida,ratio_volumen_eficiencia,clasificacion_rendimiento
2024-02-27,4,74,98.22972964596104,985.1200034618378,0,0,98512,Rendimiento Estándar
2024-02-27,5,56,104.14285702364785,740.4999999403954,0,0,74050,Rendimiento Estándar
2024-02-28,1,57,97.42105258138555,724.6199960708618,1,580.3499755859375,3959.67,Rendimiento Estándar
2024-02-28,2,68,101.36764768291921,793.0999999046326,0,0,79310,Rendimiento Estándar
2024-02-28,3,55,99.29090879180215,700.4699964523315,0,0,70047,Rendimiento Estándar
2024-02-28,4,63,99.19047611100333,850.909999191761,2,792.8099999427795,3223.14,Rendimiento Estándar
2024-02-28,5,63,104.65079385136802,746.42999958992,0,0,74643,Rendimiento Estándar
2024-02-29,1,54,93.6851849158605,714.5000010728836,2,943.4300079345703,1419.91,Rendimiento Estándar
2024-02-29,2,53,102.81132066024925,592.7299951910973,0,0,59273,Rendimiento Estándar
2024-02-29,3,53,93.79245357693367,667.5900061130524,1,241.66000366210938,1862.7,Rendimiento Estándar
2024-02-29,4,51,101.11764727854262,662.7199951410294,0,0,66272,Rendimiento Estándar
2024-02-29,5,50,103.63999938964842,698.6299958229065,0,0,69863,Rendimiento Estándar
2024-03-01,1,70,100.32857188156672,882.64000248909,0,0,88264,Rendimiento Estándar
2024-03-01,2,62,102.12903128516288,624.2600026130676,0,0,62426,Rendimiento Estándar
2024-03-01,3,55,103.30909013748169,719.8599970936775,1,397.9599914550781,5408.41,Rendimiento Estándar
2024-03-01,4,58,103.13793050831761,831.5699989199638,3,1786.8000183105469,726.39,Rendimiento Estándar
2024-03-01,5,56,103.39285646166121,716.6700031757355,1,865.0999755859375,8491.35,Rendimiento Estándar
2024-03-02,1,58,97.41379248684851,881.329998254776,2,1092.4300231933594,9011.55,Rendimiento Estándar
2024-03-02,2,67,105.01492521656093,932.5099960565567,1,736.8099975585938,3453.74,Rendimiento Estándar
2024-03-02,3,57,96.36842054233216,766.2900043725967,0,0,76629,Rendimiento Estándar
2024-03-02,4,63,98.39682541196308,765.6600019931793,1,420.82000732421875,1675.4,Rendimiento Estándar
2024-03-02,5,67,99.17910428189519,940.6000024676323,2,1111.5599822998047,3359.29,Rendimiento Estándar
2024-03-03,1,57,98.7894736883933,768.999993801117,0,0,76900,Rendimiento Estándar
2024-03-03,2,55,100.65454558892684,826.5900040268898,1,945.27001953125,2851.29,Rendimiento Estándar
2024-03-03,3,66,104.28787903352217,898.4399994015694,1,282.1499938964844,2119.96,Rendimiento Estándar
2024-03-03,4,80,98.3500000834465,1041.3000020980835,0,0,104130,Rendimiento Estándar
2024-03-03,5,57,98.59649089344761,755.4500018358231,0,0,75545,Rendimiento Estándar
2024-03-04,1,63,97.06349212025839,772.4899986386299,0,0,77249,Rendimiento Estándar
2024-03-04,2,64,96.79687516763806,906.789998292923,0,0,90679,Rendimiento Estándar
2024-03-04,3,53,99.60377351293023,623.5900014638901,0,0,62359,Rendimiento Estándar
2024-03-04,4,67,93.8059701848386,822.8799938559532,0,0,82288,Rendimiento Estándar
2024-03-04,5,52,103.71153870454202,560.8299976587296,0,0,56083,Rendimiento Estándar
2024-03-05,1,66,102.03030290025654,872.700004696846,1,768.530029296875,2525.9,Rendimiento Estándar
2024-03-05,2,68,101.10294117647058,920.4799979925156,0,0,92048,Rendimiento Estándar
2024-03-05,3,60,100.81666658322017,668.9300029277802,1,128.4600067138672,1886.97,Rendimiento Estándar
2024-03-05,4,62,100.25806475070216,831.3400008678436,0,0,83134,Rendimiento Estándar
2024-03-05,5,73,100.5068494849009,1030.5300014019012,0,0,103053,Rendimiento Estándar
2024-03-06,1,61,101.8852460579794,760.5599959492683,0,0,76056,Rendimiento Estándar
2024-03-06,2,74,99.35135108393591,869.510002553463,0,0,86951,Rendimiento Estándar
2024-03-06,3,58,104.41379310755894,819.0100012421608,1,72.80999755859375,1880.62,Rendimiento Estándar
2024-03-06,4,65,102.13846188325148,797.7699988484383,0,0,79777,Rendimiento Estándar
2024-03-06,5,70,101.4714287008558,967.0000012516975,1,227.3300018310547,2881.41,Rendimiento Estándar
2024-03-07,1,56,101.62499962108475,785.310000360012,1,12.609999656677246,1923.37,Rendimiento Estándar
2024-03-07,2,60,95.76666682958603,899.9300029873848,0,0,89993,Rendimiento Estándar
2024-03-07,3,62,96.14516092884925,784.1400007009506,1,562.9299926757812,6102.26,Rendimiento Estándar
2024-03-07,4,64,98.76562543213367,725.6999986767769,0,0,72570,Rendimiento Estándar
2024-03-07,5,67,98.19402988277265,868.0600038766861,0,0,86806,Rendimiento Estándar
2024-03-08,1,72,104.20833395587073,995.6900008916855,0,0,99569,Rendimiento Estándar
2024-03-08,2,56,97.53571397491864,704.7899976968765,0,0,70479,Rendimiento Estándar
2024-03-08,3,60,101.95000042517981,828.1800019741058,0,0,82818,Rendimiento Estándar
2024-03-08,4,67,105.83582093466575,821.7200052142143,0,0,82172,Rendimiento Estándar
2024-03-08,5,55,100.19999980926512,676.9899975061417,1,555.489990234375,1388.7,Rendimiento Estándar
2024-03-09,1,60,107.03333328167597,769.8900016546249,0,0,76989,Rendimiento Estándar
2024-03-09,2,43,106.53488317201302,540.1699992418289,1,411.1300048828125,1549.1,Rendimiento Estándar
2024-03-09,3,63,103.12698407778664,730.6499981880188,1,682.0599975585938,1776.87,Rendimiento Estándar
2024-03-09,4,55,104.87272728573191,703.7299981713295,1,226.30999755859375,1776.2,Rendimiento Estándar
2024-03-09,5,56,99.3928577218737,748.8699945807457,0,0,74887,Rendimiento Estándar
2024-03-10,1,68,101.92646997816422,821.2599967122078,1,368.57000732421875,3157.48,Rendimiento Estándar
2024-03-10,2,55,98.81818196990272,698.9000010490417,1,312.1700134277344,16291.38,Rendimiento Estándar
2024-03-10,3,65,99.95384628956134,848.2099941372871,0,0,84821,Rendimiento Estándar
2024-03-10,4,69,103.34782583126123,806.5400032997131,0,0,80654,Rendimiento Estándar
2024-03-10,5,62,98.46774147402856,694.2399994134903,1,970.4299926757812,1616.01,Rendimiento Estándar
2024-03-11,1,68,101.80882329449933,838.679998755455,1,207.00999450683594,1720.02,Rendimiento Estándar
2024-03-11,2,68,102.97058838255265,875.2300000190735,1,954.0499877929688,4074.63,Rendimiento Estándar
2024-03-11,3,61,99.96721334144716,789.4799963235855,0,0,78948,Rendimiento Estándar
2024-03-11,4,61,98.42622964108575,835.0499977469444,0,0,83505,Rendimiento Estándar
2024-03-11,5,55,100.30909104780716,763.4400030970573,2,1101.209976196289,1388.58,Rendimiento Estándar
2024-03-12,1,61,102.8196716894869,778.1300036907196,1,204.38999938964844,3721.33,Rendimiento Estándar
2024-03-12,2,62,98.56451624824155,750.4700011014938,0,0,75047,Rendimiento Estándar
2024-03-12,3,60,101.79999977350236,718.0499967336655,0,0,71805,Rendimiento Estándar
2024-03-12,4,66,103.10606062412262,823.9299973249435,0,0,82393,Rendimiento Estándar
2024-03-12,5,57,97.15789514675475,674.7400015592575,0,0,67474,Rendimiento Estándar
2024-03-13,1,68,97.35294098363202,885.2000001072884,3,1597.2000122070312,963.33,Rendimiento Estándar
2024-03-13,2,56,101.0535710624286,707.4199984669685,0,0,70742,Rendimiento Estándar
2024-03-13,3,54,102.12963035813085,772.7399961948395,1,55.439998626708984,2379.13,Rendimiento Estándar
2024-03-13,4,70,103.77142872129168,896.219996213913,0,0,89622,Rendimiento Estándar
2024-03-13,5,56,92.37499992762294,645.260001540184,0,0,64526,Rendimiento Estándar
2024-03-14,1,63,102.87301568757921,767.6500058174133,0,0,76765,Rendimiento Estándar
2024-03-14,2,53,98.11320743470822,743.1099968552589,1,972.0999755859375,7328.5,Rendimiento Estándar
2024-03-14,3,64,97.23437521606684,837.2600002288818,0,0,83726,Rendimiento Estándar
2024-03-14,4,67,101.0746270862978,750.4500023126602,1,852.8400268554688,2167.68,Rendimiento Estándar
2024-03-14,5,65,96.33846237109258,779.6200011372566,1,285,3034.72,Rendimiento Estándar
2024-03-15,1,57,98.66666689253691,635.5500013232231,1,901.9400024414062,1584.12,Rendimiento Estándar
2024-03-15,2,65,102.83076946551984,758.2200033068657,0,0,75822,Rendimiento Estándar
2024-03-15,3,73,106.93150668928068,992.7499952912331,1,887.1699829101562,12225.99,Rendimiento Estándar
2024-03-15,4,63,100.68253988311405,697.6100028157234,1,490.6700134277344,2262.03,Rendimiento Estándar
2024-03-15,5,61,100.06557370795579,784.4400017261505,0,0,78444,Rendimiento Estándar
2024-03-16,1,57,104.8947366706112,749.0400027036667,0,0,74904,Rendimiento Estándar
2024-03-16,2,75,95.54666654268901,1052.0400006771088,0,0,105204,Rendimiento Estándar
2024-03-16,3,68,101.10294100116282,922.020003080368,0,0,92202,Rendimiento Estándar
2024-03-16,4,64,96.70312544330955,771.9200010895729,1,262.4800109863281,2474.1,Rendimiento Estándar
2024-03-16,5,63,97.36507932345071,834.5800036787987,0,0,83458,Rendimiento Estándar
2024-03-17,1,47,101.46808472085507,551.6899967193604,0,0,55169,Rendimiento Estándar
2024-03-17,2,62,101.98387032554996,730.4100013375282,0,0,73041,Rendimiento Estándar
2024-03-17,3,59,93.38983085195896,569.2000033259392,0,0,56920,Rendimiento Estándar
2024-03-17,4,45,105.93333257569206,603.5499985218048,0,0,60355,Rendimiento Estándar
2024-03-17,5,59,99.47457646919509,810.30000269413,0,0,81030,Rendimiento Estándar
2024-03-18,1,63,102.25396894273304,734.1399995088577,0,0,73414,Rendimiento Estándar
2024-03-18,2,63,101.41269905226571,699.5300008058548,0,0,69953,Rendimiento Estándar
2024-03-18,3,63,102.95238069125585,813.4699968099594,0,0,81347,Rendimiento Estándar
2024-03-18,4,64,101.3749998062849,801.4800032377243,0,0,80148,Rendimiento Estándar
2024-03-18,5,58,100.15517257410905,725.1000064611435,1,876.2100219726562,7368.9,Rendimiento Estándar
2024-03-19,1,63,98.34920631514656,763.5599964857101,1,578.3900146484375,1842.12,Rendimiento Estándar
2024-03-19,2,50,102.82000017166138,584.6299962997437,1,224.8000030517578,1307.6,Rendimiento Estándar
2024-03-19,3,52,96.788461964864,672.1400011181831,2,748.9199905395508,1142.9,Rendimiento Estándar
2024-03-19,4,60,98.100000222524,679.2899926900864,0,0,67929,Rendimiento Estándar
2024-03-19,5,72,101.45833326710596,907.0099993944168,0,0,90701,Rendimiento Estándar
2024-03-20,1,55,101.98181791739029,697.3400031924248,0,0,69734,Rendimiento Estándar
2024-03-20,2,69,102.28985496189283,901.9000021219254,0,0,90190,Rendimiento Estándar
2024-03-20,3,75,106.40000033378601,966.010003566742,1,385.70001220703125,2446.83,Rendimiento Estándar
2024-03-20,4,56,102.92857087084226,810.0099964141846,1,208.7100067138672,4795.8,Rendimiento Estándar
2024-03-20,5,58,99.67241369444748,677.4099984765053,1,102.44000244140625,10080.51,Rendimiento Estándar
2024-03-21,1,48,98.54166619479656,598.6400038003922,1,285.0899963378906,1474.12,Rendimiento Estándar
2024-03-21,2,41,102.17073152704937,531.4800015687943,1,975.6199951171875,1218.99,Rendimiento Estándar
2024-03-21,3,71,97.16901409793908,897.909994840622,1,837.1900024414062,39039.57,Rendimiento Estándar
2024-03-21,4,71,97.22535232423057,859.7599945068359,0,0,85976,Rendimiento Estándar
2024-03-21,5,52,96.30769261947046,783.4800010919571,0,0,78348,Rendimiento Estándar
2024-03-22,1,74,98.17567612673786,1054.9299986362457,0,0,105493,Rendimiento Estándar
2024-03-22,2,65,99.6615386926211,833.5499994158745,0,0,83355,Rendimiento Estándar
2024-03-22,3,55,99.56363656304099,752.5400049686432,0,0,75254,Rendimiento Estándar
2024-03-22,4,36,98.50000010596382,544.9500041007996,1,88.83999633789062,1280.73,Rendimiento Estándar
2024-03-22,5,59,100.27118638410406,703.2299986481667,1,509.44000244140625,3896.01,Rendimiento Estándar
2024-03-23,1,47,103.61702201214243,651.2600011825562,1,290.8999938964844,3176.88,Rendimiento Estándar
2024-03-23,2,65,99.50769250209515,843.6000000238419,0,0,84360,Rendimiento Estándar
2024-03-23,3,52,105.90384614009123,671.8200080990791,0,0,67182,Rendimiento Estándar
2024-03-23,4,53,103.33962271798332,651.1400018930435,1,190.82000732421875,930200,Rendimiento Estándar
2024-03-23,5,74,97.66216197529354,914.9900014400482,0,0,91499,Rendimiento Estándar
2024-03-24,1,51,99.17647032176747,705.4999969005585,1,310.5899963378906,2047.9,Rendimiento Estándar
2024-03-24,2,59,99.79661016140953,711.7699971199036,2,1113.5699768066406,1162.07,Rendimiento Estándar
2024-03-24,3,58,100.48275826306178,687.6900029182434,1,551.02001953125,4292.7,Rendimiento Estándar
2024-03-24,4,55,100.12727228077975,682.8299963474274,0,0,68283,Rendimiento Estándar
2024-03-24,5,54,96.6666669757278,741.8100026845932,0,0,74181,Rendimiento Estándar
2024-03-25,1,66,101.74242393537001,855.0799943208694,0,0,85508,Rendimiento Estándar
2024-03-25,2,51,99.68627469212402,577.5300028324127,1,47.310001373291016,2333.45,Rendimiento Estándar
2024-03-25,3,65,101.49230773632343,886.92999792099,2,131.52000045776367,4179.69,Rendimiento Estándar
2024-03-25,4,69,100.26086940281633,963.6400036811829,1,445.20001220703125,3666.82,Rendimiento Estándar
2024-03-25,5,50,102.24000012874603,663.9999994635582,2,1189.239990234375,1208.37,Rendimiento Estándar
2024-03-26,1,64,101.18749998509884,882.7600022554398,1,9.449999809265137,3380.93,Rendimiento Estándar
2024-03-26,2,72,100.83333336644702,896.8899983763695,0,0,89689,Rendimiento Estándar
2024-03-26,3,53,97.26415141573493,684.340007185936,2,1363.510009765625,1097.4,Rendimiento Estándar
2024-03-26,4,53,99.8301883913436,574.2800056934357,0,0,57428,Rendimiento Estándar
2024-03-26,5,69,104.52173913734546,870.7800016999245,1,177.35000610351562,2385.7,Rendimiento Estándar
2024-03-27,1,59,98.79660990278599,733.6399993896484,1,881.0599975585938,7880.13,Rendimiento Estándar
2024-03-27,2,64,98.656249884516,930.6999996304512,1,628.530029296875,2004.52,Rendimiento Estándar
2024-03-27,3,43,104.41860473433206,485.51000130176544,1,325.29998779296875,1446.69,Rendimiento Estándar
2024-03-27,4,62,98.95161294168041,828.5799999833107,0,0,82858,Rendimiento Estándar
2024-03-27,5,69,98.88405791227368,822.1800038218498,0,0,82218,Rendimiento Estándar
2024-03-28,1,48,98.41666693488756,626.5300015211105,2,1094.0199890136719,757.41,Rendimiento Estándar
2024-03-28,2,56,96.96428552269936,751.3799940347672,0,0,75138,Rendimiento Estándar
2024-03-28,3,59,96.01694971828138,780.25,1,415.17999267578125,4950.82,Rendimiento Estándar
2024-03-28,4,62,96.58064496132636,796.68999761343,0,0,79669,Rendimiento Estándar
2024-03-28,5,66,96.19696953079917,774.8699957728386,0,0,77487,Rendimiento Estándar
2024-03-29,1,57,98.08771934425621,687.3300006389618,0,0,68733,Rendimiento Estándar
2024-03-29,2,47,94.53191452838004,569.399998664856,2,1172.030029296875,655.16,Rendimiento Estándar
2024-03-29,3,62,100.37096796497222,721.7799974679947,2,522.9100189208984,1302.38,Rendimiento Estándar
2024-03-29,4,58,96.31034464671694,846.8899998664856,2,1368.0499877929688,2149.47,Rendimiento Estándar
2024-03-29,5,55,98.56363686648282,699.2199991941452,0,0,69922,Rendimiento Estándar
2024-03-30,1,50,102.17999947071075,649.5199989676476,1,532.5399780273438,1651.46,Rendimiento Estándar
2024-03-30,2,69,95.579710473185,912.2299981117249,0,0,91223,Rendimiento Estándar
2024-03-30,3,62,96.58064553814549,856.0699973106384,0,0,85607,Rendimiento Estándar
2024-03-30,4,58,103.96551736469925,738.6199996471405,3,1816.1099853515625,1471.06,Rendimiento Estándar
2024-03-30,5,71,96.60563401772943,868.2000005245209,1,73.4000015258789,3540.78,Rendimiento Estándar
2024-03-31,1,55,101.27272714268078,674.2699974179268,0,0,67427,Rendimiento Estándar
2024-03-31,2,77,100.49350679694832,960.270001232624,1,480.4200134277344,2001.4,Rendimiento Estándar
2024-03-31,3,52,93.19230742179431,639.9999982714653,0,0,64000,Rendimiento Estándar
2024-03-31,4,58,106.051724224255,711.2300006747246,0,0,71123,Rendimiento Estándar
2024-03-31,5,62,101.74193555308926,768.9399999380112,0,0,76894,Rendimiento Estándar
2024-04-01,1,61,101.62295063988107,784.889999628067,2,962.1299743652344,1770.56,Rendimiento Estándar
2024-04-01,2,63,98.9206348146711,811.2199962735176,1,231.64999389648438,1979.07,Rendimiento Estándar
2024-04-01,3,69,100.63768150149912,997.4500021934509,0,0,99745,Rendimiento Estándar
2024-04-01,4,60,98.86666695276897,773.2000071406364,0,0,77320,Rendimiento Estándar
2024-04-01,5,66,97.7272728175828,928.3299994468689,0,0,92833,Rendimiento Estándar
2024-04-02,1,66,101.75757606824239,830.1499999165535,0,0,83015,Rendimiento Estándar
2024-04-02,2,67,100.92537287455887,859.0199975967407,2,803.5700263977051,3595.73,Rendimiento Estándar
2024-04-02,3,54,100.7407405862102,675.8699983358383,1,805.25,50817.29,Rendimiento Estándar
2024-04-02,4,73,99.71232838826637,833.840000808239,1,824.010009765625,25577.91,Rendimiento Estándar
2024-04-02,5,64,105.01562440767884,896.5199980139732,0,0,89652,Rendimiento Estándar
2024-04-03,1,70,100.08571437426977,901.3600006103516,0,0,90136,Rendimiento Estándar
2024-04-03,2,76,99.89473694249203,1049.3100007772446,0,0,104931,Rendimiento Estándar
2024-04-03,3,59,103.50847476619785,650.720005273819,1,978.280029296875,1419.24,Rendimiento Estándar
2024-04-03,4,56,101.98214309556144,651.3699967861176,1,194.89999389648438,3369.74,Rendimiento Estándar
2024-04-03,5,48,96.812500183781,689.6300001740456,0,0,68963,Rendimiento Estándar
2024-04-04,1,60,102.36666649580002,749.8199998140335,1,333.4800109863281,2110.98,Rendimiento Estándar
2024-04-04,2,59,96.33898310742136,643.9500017166138,0,0,64395,Rendimiento Estándar
2024-04-04,3,71,104.5211265624409,858.980001449585,0,0,85898,Rendimiento Estándar
2024-04-04,4,33,97.72727290789285,432.0700024366379,0,0,43207,Rendimiento Estándar
2024-04-04,5,58,93.86206875587332,711.9900035262108,0,0,71199,Rendimiento Estándar
2024-04-05,1,59,97.7118642653449,762.6000005602837,0,0,76260,Rendimiento Estándar
2024-04-05,2,68,103.19117649513132,896.420001745224,1,283.4700012207031,2794.33,Rendimiento Estándar
2024-04-05,3,53,102.3396223221185,633.7800031900406,0,0,63378,Rendimiento Estándar
2024-04-05,4,58,105.22413798447312,806.0499976277351,0,0,80605,Rendimiento Estándar
2024-04-05,5,64,93.71874993667006,919.4199985265732,1,43.47999954223633,2207.49,Rendimiento Estándar
2024-04-06,1,56,97.37500037465777,761.4100021123886,1,617.469970703125,2955.78,Rendimiento Estándar
2024-04-06,2,60,98.28333377838135,728.3899976015091,0,0,72839,Rendimiento Estándar
2024-04-06,3,67,96.98507501118219,860.7699994444847,0,0,86077,Rendimiento Estándar
2024-04-06,4,60,94.96666669845581,838.0200028419495,0,0,83802,Rendimiento Estándar
2024-04-06,5,54,104.42592545791909,738.8399957418442,1,790.6699829101562,1832.89,Rendimiento Estándar
2024-04-07,1,63,100.58730140564933,888.2099974751472,0,0,88821,Rendimiento Estándar
2024-04-07,2,56,95.94642903123584,729.490001142025,0,0,72949,Rendimiento Estándar
2024-04-07,3,53,99.77358500912504,695.7499998807907,0,0,69575,Rendimiento Estándar
2024-04-07,4,54,100.44444391021021,765.0999971628189,0,0,76510,Rendimiento Estándar
2024-04-07,5,71,102.49295847516665,804.2899970412254,0,0,80429,Rendimiento Estándar
2024-04-08,1,54,98.12962975766924,639.6899987459183,0,0,63969,Rendimiento Estándar
2024-04-08,2,60,104.63333318630855,675.570002257824,0,0,67557,Rendimiento Estándar
2024-04-08,3,57,102.47368467481512,760.6499975919724,1,340.8500061035156,2595.19,Rendimiento Estándar
2024-04-08,4,52,98.90384674072266,587.0400002002716,0,0,58704,Rendimiento Estándar
2024-04-08,5,56,102.60714260595185,735.1399984359741,0,0,73514,Rendimiento Estándar
2024-04-09,1,61,96.67213051045526,838.0799986124039,1,897.3400268554688,3299.53,Rendimiento Estándar
2024-04-09,2,64,103.46875069662929,787.3600026369095,0,0,78736,Rendimiento Estándar
2024-04-09,3,64,100.39062527939677,786.3499973416328,0,0,78635,Rendimiento Estándar
2024-04-09,4,61,96.68852423058182,874.4099990725517,0,0,87441,Rendimiento Estándar
2024-04-09,5,57,98.71929810758222,734.8300024867058,0,0,73483,Rendimiento Estándar
2024-04-10,1,62,102.62903196196402,850.2999975681305,0,0,85030,Rendimiento Estándar
2024-04-10,2,70,102.61428560529436,966.6400002241135,0,0,96664,Rendimiento Estándar
2024-04-10,3,67,98.46268660986601,807.559997856617,1,79.86000061035156,4248.08,Rendimiento Estándar
2024-04-10,4,57,99.43859660834596,789.3199976682663,0,0,78932,Rendimiento Estándar
2024-04-10,5,64,98.7968753091991,759.8300059437752,1,20.31999969482422,1893.89,Rendimiento Estándar
2024-04-11,1,57,104.63157913141083,640.6400032639503,3,437.29000091552734,744.32,Rendimiento Estándar
2024-04-11,2,61,104.96721287242701,786.7099922895432,1,370.5199890136719,13753.67,Rendimiento Estándar
2024-04-11,3,61,104.31147579286919,886.5000022053719,0,0,88650,Rendimiento Estándar
2024-04-11,4,49,103.5510207925524,579.0599946379662,1,384.239990234375,1547.46,Rendimiento Estándar
2024-04-11,5,54,98.70370328426361,613.6399994492531,1,318.510009765625,2168.34,Rendimiento Estándar
2024-04-12,1,55,100.90909123420715,837.1000014543533,0,0,83710,Rendimiento Estándar
2024-04-12,2,63,99.4920635980273,760.7299961447716,1,788.510009765625,1916.2,Rendimiento Estándar
2024-04-12,3,53,103.88679268225185,661.3300014138222,0,0,66133,Rendimiento Estándar
2024-04-12,4,60,100.56666652361552,709.0100003480911,1,325.19000244140625,3159.58,Rendimiento Estándar
2024-04-12,5,72,100.91666736536556,941.6800048947334,0,0,94168,Rendimiento Estándar
2024-04-13,1,65,101.96923090861394,758.0900008678436,1,734.02001953125,1626.8,Rendimiento Estándar
2024-04-13,2,61,102.04918091414406,755.08999979496,1,74.95999908447266,1533.49,Rendimiento Estándar
2024-04-13,3,73,99.20547931161646,988.7399967312813,0,0,98874,Rendimiento Estándar
2024-04-13,4,60,103.78333359956741,738.9800045490265,1,197.91000366210938,2535.96,Rendimiento Estándar
2024-04-13,5,54,100.29629557221025,697.829997420311,0,0,69783,Rendimiento Estándar
2024-04-14,1,57,103.64912267316852,774.359999537468,1,44.959999084472656,2825.1,Rendimiento Estándar
2024-04-14,2,65,100.95384606948265,801.950001180172,3,468.5800018310547,1952.64,Rendimiento Estándar
2024-04-14,3,58,100.1379310057081,725.7699993848801,2,896.5100250244141,1267.94,Rendimiento Estándar
2024-04-14,4,57,103.40350876774704,773.1999972462654,0,0,77320,Rendimiento Estándar
2024-04-14,5,60,99.53333298365276,763.8300003409386,2,893.8200054168701,2153.45,Rendimiento Estándar
2024-04-15,1,62,102.67741968554836,770.4200026392937,0,0,77042,Rendimiento Estándar
2024-04-15,2,44,102.22727195783095,520.2199993729591,2,1292.3800048828125,840.56,Rendimiento Estándar
2024-04-15,3,51,93.6274508635203,608.1800023913383,0,0,60818,Rendimiento Estándar
2024-04-15,4,57,100.0877189008813,739.4099978208542,0,0,73941,Rendimiento Estándar
2024-04-15,5,49,97.20408137963743,527.4899980425835,0,0,52749,Rendimiento Estándar
2024-04-16,1,77,97.1688313143594,931.5900007486343,1,514.0399780273438,27561.83,Rendimiento Estándar
2024-04-16,2,59,99.33898277201895,748.3200026750565,0,0,74832,Rendimiento Estándar
2024-04-16,3,47,100.8723407349688,515.8899974822998,1,351.3599853515625,13227.95,Rendimiento Estándar
2024-04-16,4,67,101.35820917229155,886.2800025343895,0,0,88628,Rendimiento Estándar
2024-04-16,5,52,98.67307623991599,661.2299954891205,1,192.9499969482422,13605.56,Rendimiento Estándar
2024-04-17,1,66,96.2272721709627,895.0899983644485,0,0,89509,Rendimiento Estándar
2024-04-17,2,47,101.95744608310943,672.5299983024597,1,349.4800109863281,4110.82,Rendimiento Estándar
2024-04-17,3,61,99.98360706157372,709.1000005602837,2,417.5699996948242,1384.96,Rendimiento Estándar
2024-04-17,4,59,99.52542357525583,698.7100003957748,0,0,69871,Rendimiento Estándar
2024-04-17,5,61,98.00000005081053,647.3200021982193,0,0,64732,Rendimiento Estándar
2024-04-18,1,72,100.1527775492933,1004.9099917411804,0,0,100491,Rendimiento Estándar
2024-04-18,2,49,92.65306117583295,685.1599999666214,0,0,68516,Rendimiento Estándar
2024-04-18,3,68,101.70588212854722,830.0300038456917,0,0,83003,Rendimiento Estándar
2024-04-18,4,72,96.70833316114214,866.1700016260147,1,704.0499877929688,1996.24,Rendimiento Estándar
2024-04-18,5,66,103.24242413043976,840.3100001811981,0,0,84031,Rendimiento Estándar
2024-04-19,1,64,100.03124978393316,749.2700024843216,1,757.8800048828125,14837.03,Rendimiento Estándar
2024-04-19,2,61,99.19672149126647,809.5399992465973,2,380.8999967575073,1110.02,Rendimiento Estándar
2024-04-19,3,55,98.32727248018438,748.2800002098083,0,0,74828,Rendimiento Estándar
2024-04-19,4,68,105.41176445343916,864.0700058341026,0,0,86407,Rendimiento Estándar
2024-04-19,5,71,106.36619724018472,844.2099980711937,0,0,84421,Rendimiento Estándar
2024-04-20,1,50,102.69999980926514,691.7500017285347,0,0,69175,Rendimiento Estándar
2024-04-20,2,50,102.46000027656554,691.6799983978271,0,0,69168,Rendimiento Estándar
2024-04-20,3,58,104.0172410422358,704.280002117157,1,327.19000244140625,2183.14,Rendimiento Estándar
2024-04-20,4,63,100.66666707159982,830.0499986410141,0,0,83005,Rendimiento Estándar
2024-04-20,5,75,101.09333340326944,1017.7200030088425,0,0,101772,Rendimiento Estándar
2024-04-21,1,51,96.49019591948566,639.659998357296,0,0,63966,Rendimiento Estándar
2024-04-21,2,60,101.8333331743876,693.1500019431114,0,0,69315,Rendimiento Estándar
2024-04-21,3,62,99.03225821833456,798.8600088953972,0,0,79886,Rendimiento Estándar
2024-04-21,4,55,94.2363633892753,754.3800015449524,0,0,75438,Rendimiento Estándar
2024-04-21,5,66,96.90909051533902,864.1500022411346,2,1352.3299865722656,1454.31,Rendimiento Estándar
2024-04-22,1,76,100.11842133183228,939.319994866848,0,0,93932,Rendimiento Estándar
2024-04-22,2,65,101.32307666998643,793.2799986600876,0,0,79328,Rendimiento Estándar
2024-04-22,3,63,100.69841335690211,696.5600035786629,0,0,69656,Rendimiento Estándar
2024-04-22,4,71,96.4647887458264,876.3899974822998,0,0,87639,Rendimiento Estándar
2024-04-22,5,55,101.85454563661057,679.6499981880188,1,364.489990234375,1865.12,Rendimiento Estándar
2024-04-23,1,59,96.22033884969808,697.4900009632111,1,543.1300048828125,6778.33,Rendimiento Estándar
2024-04-23,2,57,105.21052615684377,731.9600002765656,0,0,73196,Rendimiento Estándar
2024-04-23,3,53,103.00000028790168,578.4600011110306,1,49.470001220703125,6134.25,Rendimiento Estándar
2024-04-23,4,53,104.50943382281177,646.9700014591217,2,1183.5399780273438,789.47,Rendimiento Estándar
2024-04-23,5,61,107.00000026186957,732.8099988698959,0,0,73281,Rendimiento Estándar
2024-04-24,1,58,97.77586213473616,709.9400002360344,0,0,70994,Rendimiento Estándar
2024-04-24,2,61,103.08196720529774,710.1100037693977,1,471.32000732421875,9754.26,Rendimiento Estándar
2024-04-24,3,56,103.55357165847505,696.9199995994568,0,0,69692,Rendimiento Estándar
2024-04-24,4,62,101.82258082974343,712.9599962234497,1,679.6300048828125,3412.92,Rendimiento Estándar
2024-04-24,5,55,104.76363518021323,713.9499995708466,1,551.2000122070312,2555.3,Rendimiento Estándar
2024-04-25,1,40,101.59999996423721,503.9299984574318,0,0,50393,Rendimiento Estándar
